datetime,hpbl,L,V_SIGMA,USTAR,wind_speed,wind_dir,Subset
2017-09-05 16:00:00,131.8192254666667,-45.82209131,0.7284371798583595,0.290291264,5.170431823,296.9362613,FI_Test_Data
2017-09-05 17:00:00,159.21148783333334,-37.45793083,1.1335289418448915,0.341440049,4.289870345,290.6054925,FI_Test_Data
2017-09-05 18:00:00,186.6037502,-54.97752685,0.5212352376806464,0.35891774,4.284229831,323.9478206,FI_Test_Data
2017-09-05 19:00:00,217.3858273666667,-24.81700064,0.510854225782659,0.229416727,3.607298755,308.5081351,FI_Test_Data
2017-09-05 20:00:00,248.1679045333333,-69.61788626,0.4633407590532048,0.265479891,2.839457695,327.0950697,FI_Test_Data
2017-09-05 21:00:00,278.9499817,-48.97938657,0.4391825565752811,0.168693372,2.289755832,335.9460397,FI_Test_Data
2017-09-05 22:00:00,274.05738333333335,-48.39556895,0.492551920105891,0.16326875,2.211263221,301.2635918,FI_Test_Data
2017-09-05 23:00:00,269.1647849666667,-76.07034573,0.2760434748368452,0.11147522,2.241109103,277.7460263,FI_Test_Data
2017-09-06 00:00:00,264.2721866,-192.6056398,0.4415706806390116,0.159224411,2.371264169,298.2722925,FI_Test_Data
2017-09-06 01:00:00,203.44153112333333,-519.4761158,0.3896949140032494,0.142208164,2.11901353,332.8605837,FI_Test_Data
2017-09-06 02:00:00,142.61087564666667,199.3870248,0.2551470164434615,0.120058388,1.7432338,327.3654373,FI_Test_Data
2017-09-06 03:00:00,81.78022017,14271.95187,0.3273854074328909,0.16283301,2.608299486,2.008841536,FI_Test_Data
2017-09-06 04:00:00,81.64274137666668,-161.0776029,0.4411786678886458,0.126619744,2.256667299,3.667922578,FI_Test_Data
2017-09-06 05:00:00,81.50526258333333,-849.2417565,0.5250109484572679,0.149668066,1.971241421,359.5954903,FI_Test_Data
2017-09-06 06:00:00,81.36778379,1040.394797,0.3323392814579703,0.120555351,2.548408905,42.18311394,FI_Test_Data
2017-09-06 07:00:00,81.27680953333333,-2074.474304,0.3611653997824265,0.122714441,1.749945644,54.35819449,FI_Test_Data
2017-09-06 08:00:00,81.18583527666667,325.5461039,0.2233830790368867,0.110807467,1.644191072,58.94369639,FI_Test_Data
2017-09-06 09:00:00,81.09486102,885.9583303,0.4039008999742387,0.186299279,2.632073189,81.56032292,FI_Test_Data
2017-09-06 10:00:00,81.08089927,-287.5365588,0.5145191162629431,0.283717963,3.078182044,83.61958871,FI_Test_Data
2017-09-06 11:00:00,81.06693752,-317.2704899,0.4849864214594054,0.296108142,3.614883835,70.65789639,FI_Test_Data
2017-09-06 12:00:00,81.05297577,-106.5726393,0.4987339821989274,0.313580519,3.572499747,59.16235121,FI_Test_Data
